pid,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,wood_deck_sf,mo_sold,yr_sold,saleprice,masonry_veneer_brick,foundation_cinder,foundation_concrete,garage_attached,lot_inside,exterior_vinyl,bathrooms,porch,residential_density,irregular_lot_shape,house_floors,basement_finished_rating,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_Somerst
533110130,121.0,16059,8,5,1991,1992,284.0,4,4,1,1288,5,2417,4,4,9,1,3,1992,1,2,462,127,4,2006,260000,1,1,0,1,0,0,2.5,1,1,0,2.0,1,False,False,False,False,False,False,False,False,False,False
533128030,68.0,13346,7,5,1992,2000,0.0,4,4,1,1095,5,2295,4,4,9,1,3,2000,2,2,590,0,7,2006,268000,0,0,1,1,0,0,3.5,1,1,1,2.0,6,False,False,False,False,False,False,False,False,False,False
533128090,89.0,12461,8,5,1994,1995,0.0,4,4,1,1624,5,1624,2,4,5,1,2,1995,2,3,757,0,7,2006,262000,0,0,1,1,0,0,3.0,1,1,0,1.0,6,False,False,False,False,False,False,False,False,False,False
533206040,34.0,3628,7,5,2004,2004,0.0,4,4,1,1143,5,1143,1,4,5,1,4,2004,2,2,588,0,5,2006,176400,0,0,1,1,1,0,1.5,1,0,0,1.0,1,False,False,False,False,False,False,False,False,False,True
533208050,37.0,3316,8,5,2005,2005,0.0,4,4,1,1247,5,1247,1,4,4,1,4,2005,3,2,550,0,4,2006,197000,0,0,1,1,1,0,2.5,1,0,1,1.0,6,False,False,False,False,False,False,False,False,False,True
533212100,30.0,3180,7,5,2005,2005,0.0,3,4,1,600,5,1200,2,4,4,0,0,2005,2,2,480,0,6,2006,151000,0,0,1,0,1,0,2.5,1,0,0,2.0,1,False,False,False,False,False,False,False,False,False,True
533212110,24.0,2544,7,5,2005,2005,0.0,4,4,1,600,5,1223,2,4,4,0,0,2005,2,2,480,0,7,2006,147400,0,0,1,0,1,0,2.5,1,0,0,2.0,1,False,False,False,False,False,False,False,False,False,True
533212120,24.0,2544,7,5,2005,2005,0.0,4,4,1,600,5,1223,2,4,4,0,0,2005,2,2,480,0,7,2006,149900,0,0,1,0,1,0,2.5,1,0,0,2.0,1,False,False,False,False,False,False,False,False,False,True
533221080,68.0,2998,6,5,2000,2000,513.0,4,4,1,756,5,1524,2,4,4,0,0,2000,1,2,440,0,6,2006,166000,1,0,1,0,1,0,2.5,1,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533223010,35.0,3735,7,5,1999,1999,218.0,4,4,1,691,5,1452,3,4,6,0,0,1999,1,2,506,0,3,2006,183900,1,0,1,0,0,0,3.5,1,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533223080,68.0,2651,7,5,2000,2000,0.0,4,4,1,673,5,1382,3,4,6,0,0,2000,1,2,490,153,4,2006,165000,0,0,1,0,0,0,3.5,1,0,0,2.0,6,False,False,False,False,False,False,False,False,False,True
533223110,68.0,4447,7,5,2003,2003,0.0,4,4,1,530,5,1080,2,4,4,0,0,2003,2,2,496,0,7,2006,139000,0,0,1,1,0,1,2.5,1,0,1,2.0,1,False,False,False,False,False,False,False,False,False,True
533250130,30.0,9549,8,5,1995,1996,0.0,4,4,3,1494,5,1494,2,5,6,1,4,1996,3,2,481,0,4,2006,270000,0,0,1,1,0,0,2.5,1,1,1,1.0,2,False,False,False,False,False,False,False,False,False,False
533252020,68.0,11250,6,6,1977,1977,0.0,4,4,1,1208,3,1208,3,3,6,1,3,1977,2,2,546,198,6,2006,165000,0,1,0,1,1,0,2.5,1,1,1,1.0,5,False,False,False,False,False,False,False,False,False,False
533253030,68.0,3760,8,5,1980,1980,0.0,4,4,4,1235,4,1235,1,3,4,3,3,1980,3,2,484,133,5,2006,214000,0,1,0,1,0,0,2.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
533253090,40.0,3874,8,5,1980,1980,0.0,4,4,4,1226,3,1226,1,4,4,1,2,1980,3,2,484,133,7,2006,190000,0,1,0,1,1,0,2.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
533253160,40.0,3876,8,5,1978,1978,0.0,4,4,4,1226,3,1226,1,4,4,1,3,1978,3,2,484,133,7,2006,170000,0,1,0,1,1,0,2.0,1,1,1,1.0,6,False,False,False,False,False,False,False,False,False,False
534125210,79.0,13110,5,6,1972,1972,144.0,3,4,1,1153,5,1193,2,3,6,0,0,1972,3,2,501,140,7,2006,146500,1,1,0,1,0,0,3.0,1,1,1,1.0,6,False,False,False,False,False,False,True,False,False,False
534127190,68.0,20781,7,7,1968,2003,0.0,3,3,1,1568,3,2156,3,3,9,1,4,2003,2,2,508,0,6,2006,262500,0,1,0,1,0,0,2.0,1,1,2,1.0,3,False,False,False,False,False,False,True,False,False,False
534127270,90.0,11700,6,6,1968,1968,420.0,3,3,1,708,4,1416,3,3,7,1,3,1968,2,2,776,0,5,2006,179900,1,1,0,1,0,0,2.5,1,1,0,2.0,5,False,False,False,False,False,False,True,False,False,False
534175100,78.0,10140,7,6,1967,1967,264.0,3,3,1,1334,4,1334,3,3,7,0,0,1967,2,2,477,0,4,2006,164500,1,1,0,1,1,0,3.0,1,1,0,1.0,3,False,False,False,False,False,False,True,False,False,False
534176250,80.0,9600,7,5,1969,1969,168.0,3,3,1,1164,3,1164,3,3,6,0,0,1969,1,2,528,0,7,2006,140000,1,1,0,1,1,0,1.5,0,1,0,1.0,1,False,False,False,False,False,False,True,False,False,False
534201230,80.0,9600,5,5,1968,1968,0.0,3,3,1,1051,4,1051,3,3,6,0,0,1968,2,2,504,0,7,2006,142000,0,1,0,1,0,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534201250,72.0,8640,5,5,1968,1968,300.0,3,4,2,900,5,1770,4,3,7,0,0,1968,2,2,530,0,6,2006,155000,1,1,0,1,1,0,2.5,1,1,0,2.0,5,False,False,False,False,False,True,False,False,False,False
534202020,68.0,9759,5,5,1966,1966,0.0,3,3,1,1051,3,1051,3,3,6,0,0,1966,2,1,264,182,3,2006,124400,0,1,0,1,1,0,2.0,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
534202180,80.0,9600,5,7,1967,1967,140.0,3,3,3,1141,4,1141,3,3,6,0,0,1967,1,1,568,0,7,2006,158000,1,0,1,1,1,0,2.0,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534250300,68.0,14803,6,5,1971,1971,252.0,3,3,1,825,4,1993,4,3,8,1,4,1971,2,2,495,0,6,2006,190000,1,1,0,1,0,0,2.5,1,1,1,2.0,4,False,False,False,False,False,False,True,False,False,False
534275010,68.0,10659,5,6,1961,1961,0.0,3,3,1,1050,3,1050,3,3,6,0,0,1961,1,1,368,0,1,2006,136500,0,1,0,1,1,0,2.0,1,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
534276010,70.0,9100,5,5,1958,1958,0.0,3,3,1,864,3,864,3,3,5,0,0,1958,1,2,624,0,7,2006,129900,0,1,0,0,0,1,2.0,0,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
534403280,80.0,8800,6,6,1964,1964,425.0,3,3,1,1251,3,1251,3,3,6,2,4,1964,2,1,461,0,3,2006,160000,1,1,0,1,1,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
534403400,68.0,10368,6,6,1964,1964,112.0,3,3,1,1008,5,1488,3,3,7,1,4,1964,3,2,430,154,4,2006,167000,1,1,0,1,0,0,2.5,1,1,1,1.0,5,False,False,False,False,False,True,False,False,False,False
534403440,85.0,9350,5,6,1964,1964,0.0,3,3,1,720,4,1440,4,3,7,1,1,1964,3,2,480,0,7,2006,157500,0,1,0,1,1,0,1.5,1,1,0,2.0,5,False,False,False,False,False,True,False,False,False,False
534427090,75.0,10382,6,5,1958,1958,105.0,3,3,4,588,3,1095,2,3,6,0,0,1958,2,1,264,0,3,2006,140000,1,1,0,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534429130,80.0,10800,5,7,1960,1960,88.0,3,3,1,1248,5,1248,3,3,6,0,0,1960,1,1,286,0,5,2006,151500,1,1,0,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534430050,60.0,8550,6,8,1934,1950,0.0,3,3,1,816,5,816,2,3,4,1,2,1934,1,1,240,228,7,2006,129800,0,1,0,1,1,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
534430110,68.0,11425,5,6,1954,1954,0.0,3,3,1,1008,4,1008,2,3,4,1,4,1954,2,1,275,0,7,2006,137000,0,1,0,1,0,0,1.0,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
534431030,68.0,9724,5,7,1947,1950,0.0,3,3,1,938,5,1043,2,3,5,1,4,1947,1,1,273,125,5,2006,137000,0,1,0,0,1,0,1.0,1,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
534451130,52.0,5825,4,5,1926,1953,108.0,3,2,2,600,4,747,1,3,5,0,0,1953,1,2,528,0,6,2006,79900,1,0,1,0,1,0,1.0,1,1,1,1.0,1,True,False,False,False,False,False,False,False,False,False
534453150,92.0,7438,5,8,1908,1991,0.0,3,2,1,504,4,1252,3,3,5,0,0,1991,1,2,576,104,6,2006,127000,0,0,1,1,1,0,1.0,0,1,1,1.5,1,True,False,False,False,False,False,False,False,False,False
534455080,80.0,9600,5,6,1961,1990,0.0,3,3,2,1251,3,1433,3,3,7,1,4,1990,1,2,441,144,6,2006,161000,0,1,0,1,1,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
534476100,80.0,9600,5,5,1951,1951,144.0,3,3,1,1056,5,1216,3,3,7,0,0,1951,2,1,280,0,5,2006,135000,0,1,0,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
534479240,79.0,9462,5,6,1949,1973,0.0,3,3,1,704,4,1728,3,3,7,1,4,1973,1,1,234,245,7,2006,137000,0,1,0,1,1,0,1.5,1,1,0,2.0,1,False,False,False,False,False,True,False,False,False,False
534479300,82.0,9888,5,6,1954,1975,0.0,3,3,1,936,3,936,2,3,5,0,0,1975,1,1,240,0,3,2006,121000,0,1,0,1,1,0,1.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535125060,88.0,14200,7,6,1966,1966,309.0,3,3,1,924,5,2157,4,4,8,2,4,1966,3,2,487,105,5,2006,226000,1,1,0,1,0,0,2.5,1,1,0,2.0,4,False,False,False,False,False,True,False,False,False,False
535151130,70.0,7728,5,6,1962,1962,120.0,3,3,3,1106,3,1190,3,3,6,0,0,1962,1,2,540,0,5,2006,132500,1,1,0,1,1,0,2.0,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535152070,70.0,8163,5,6,1959,1959,128.0,3,3,3,1144,3,1144,3,3,6,1,3,1959,2,1,796,86,3,2006,143000,1,1,0,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535152280,70.0,8400,5,5,1957,1957,0.0,3,2,2,1179,4,1364,3,3,6,1,4,1957,2,1,331,0,3,2006,132000,0,1,0,1,0,0,1.5,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535176050,80.0,11600,6,5,1960,1960,175.0,3,3,1,1383,3,1383,3,3,7,0,0,1960,2,1,292,0,4,2006,145250,1,1,0,1,1,0,1.5,1,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
535178100,125.0,10000,5,6,1956,1956,272.0,3,3,3,1058,5,1370,3,3,6,1,3,1956,2,1,300,191,2,2006,148000,1,1,0,0,0,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535179050,69.0,14850,5,5,1957,1957,0.0,3,3,1,1092,3,1092,2,3,6,1,3,1957,3,1,299,268,5,2006,141000,0,1,0,1,1,0,2.0,1,1,1,1.0,4,False,False,False,False,False,True,False,False,False,False
535180020,72.0,10152,6,6,1956,1994,0.0,3,3,3,1124,5,1124,3,3,6,1,3,1994,3,1,353,0,5,2006,153000,0,1,0,1,1,0,2.0,1,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535180070,72.0,10011,5,6,1957,1996,64.0,3,3,1,1070,3,1236,2,4,6,1,2,1996,1,1,447,0,5,2006,134450,1,1,0,1,1,0,1.5,0,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
535303050,75.0,11310,6,5,1954,1954,0.0,3,3,1,1367,5,1375,2,3,5,1,3,1954,1,2,451,0,6,2006,140000,0,1,0,1,1,0,1.0,1,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
535304020,66.0,12778,5,6,1952,2003,0.0,3,3,1,1008,5,1008,2,3,4,0,0,2003,2,1,280,0,1,2006,139500,0,1,0,1,1,0,2.0,1,1,0,1.0,6,False,False,False,False,False,True,False,False,False,False
535305120,75.0,10170,6,6,1951,1951,522.0,3,3,1,216,3,1575,2,4,5,1,4,1951,1,2,400,0,6,2006,155000,1,1,0,1,0,0,1.5,0,1,0,1.0,1,False,False,False,False,False,True,False,False,False,False
535325340,65.0,11050,5,5,1956,1956,0.0,3,3,1,1005,5,1005,2,3,6,1,3,1956,1,1,319,0,7,2006,133500,0,1,0,1,1,0,1.0,1,1,0,1.0,2,False,False,False,False,False,True,False,False,False,False
535325450,85.0,15428,5,6,1951,1991,0.0,3,3,1,884,5,884,2,3,4,0,0,1991,3,1,270,0,6,2006,142000,0,1,0,1,1,0,2.0,1,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
535327210,70.0,13300,5,5,1956,2001,0.0,3,3,1,1015,4,1384,2,3,6,0,0,2001,1,2,896,75,6,2006,159000,0,1,0,1,1,1,2.0,1,1,0,1.0,4,False,False,False,False,False,True,False,False,False,False
535353180,94.0,22136,5,5,1925,1975,0.0,3,3,2,2171,3,2640,5,3,10,1,4,1975,2,3,1008,631,7,2006,180000,0,1,0,1,1,0,4.5,1,1,0,1.5,6,False,False,False,False,False,False,False,True,False,False
535355100,50.0,7000,6,6,1924,1950,0.0,3,2,1,617,4,1310,2,3,6,0,0,1924,1,1,398,0,5,2006,112000,0,0,0,1,0,0,2.0,1,1,0,1.5,2,False,False,False,False,False,False,False,True,False,False
535377100,60.0,7008,4,8,1900,1998,0.0,3,2,1,448,5,720,1,2,5,0,0,1998,1,1,280,0,3,2006,86900,0,0,0,1,0,0,1.0,1,1,0,1.5,1,False,False,False,False,False,False,False,True,False,False
535379100,60.0,10800,5,6,1920,1950,0.0,3,3,1,1120,5,1130,2,3,5,1,4,1920,1,2,720,229,6,2006,120000,0,0,0,0,1,0,2.0,0,1,0,1.0,4,False,False,False,False,False,False,False,True,False,False
535380010,60.0,7200,6,8,1915,1950,0.0,3,3,1,663,5,1595,3,3,7,1,4,1915,1,2,528,49,4,2006,155500,0,1,0,0,1,0,2.0,1,1,0,2.0,4,False,False,False,False,False,False,False,True,False,False
535382020,60.0,10800,5,4,1900,1970,0.0,3,3,1,954,3,2414,3,3,10,1,4,1970,1,2,520,142,5,2006,160000,0,1,0,1,0,0,2.0,0,1,0,1.5,3,False,False,False,False,False,False,False,True,False,False
535382130,60.0,10800,5,8,1936,1989,0.0,3,2,1,796,4,1466,3,4,7,1,3,1989,1,2,566,436,4,2006,170000,0,1,0,1,1,0,2.5,1,1,0,1.5,5,False,False,False,False,False,False,False,True,False,False
535402070,85.0,13400,5,5,1966,1966,1047.0,3,3,3,1024,3,1086,3,3,6,1,4,1966,2,2,484,0,6,2006,159950,1,1,0,1,1,1,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535402100,83.0,10184,6,5,1963,1963,379.0,3,3,3,1083,3,1146,3,3,6,1,4,1963,1,1,294,345,6,2006,165000,1,1,0,1,1,0,1.5,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535402220,77.0,9786,6,7,1962,1981,0.0,3,3,1,912,3,1734,3,4,7,1,4,1981,2,2,440,0,6,2006,159000,0,1,0,1,1,0,1.5,1,1,1,1.5,4,False,False,False,False,False,True,False,False,False,False
535402230,77.0,9510,6,5,1962,1985,161.0,3,3,1,1135,5,1207,3,3,6,0,0,1985,2,1,264,0,5,2006,147000,1,1,0,1,1,0,1.5,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535403150,79.0,8910,6,6,1959,1959,0.0,3,3,2,655,5,1194,3,3,6,1,2,1959,3,2,539,0,7,2006,159500,0,1,0,1,0,0,1.5,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535404080,73.0,7100,5,7,1957,1957,0.0,3,3,1,816,3,816,2,3,5,0,0,1957,1,1,308,0,7,2006,129900,0,1,0,0,0,0,2.0,0,1,1,1.0,6,False,False,False,False,False,True,False,False,False,False
535425050,86.0,11650,7,5,1959,1959,58.0,3,0,0,0,4,1472,2,4,5,1,4,1959,1,2,484,0,6,2006,157500,1,0,0,1,0,0,2.0,1,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535451190,60.0,7200,5,7,1950,1950,0.0,3,0,0,0,3,1040,2,3,5,0,0,1950,1,2,625,0,6,2006,109500,0,1,0,0,1,0,1.0,0,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535451210,60.0,7200,4,5,1950,1950,0.0,3,0,0,0,3,1040,2,3,4,0,0,1950,1,2,420,0,7,2006,109900,0,0,0,0,1,0,1.0,1,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535453160,70.0,7560,5,5,1959,1959,0.0,3,3,1,1040,3,1040,3,3,6,0,0,1959,2,1,286,140,7,2006,133700,0,1,0,1,1,0,1.0,1,1,0,1.0,2,False,False,False,False,False,True,False,False,False,False
535454050,68.0,8544,3,4,1949,1950,340.0,3,0,0,0,2,1040,2,3,6,0,0,1949,1,2,400,0,5,2006,87500,1,0,0,0,1,0,2.0,0,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535454060,60.0,8544,3,4,1950,1950,0.0,3,0,0,0,4,1040,2,3,6,0,0,1950,1,2,400,0,7,2006,93500,0,1,0,0,1,0,2.0,0,1,0,1.0,0,False,False,False,False,False,True,False,False,False,False
535456020,70.0,7945,5,6,1959,1959,0.0,3,3,1,1150,5,1150,3,3,6,0,0,1959,2,1,300,0,5,2006,141000,0,1,0,1,1,0,2.0,0,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
535457070,70.0,7000,5,4,1961,1961,0.0,3,3,1,1150,3,1150,3,3,6,0,0,1961,2,1,288,0,7,2006,146000,0,1,0,1,1,0,1.0,1,1,0,1.0,6,False,False,False,False,False,True,False,False,False,False
535477060,69.0,7590,6,5,1966,1966,266.0,3,3,1,660,3,1348,3,3,6,1,2,1966,2,2,453,188,7,2006,155000,1,1,0,1,1,1,1.5,1,1,0,2.0,3,False,False,False,False,False,True,False,False,False,False
535478010,69.0,10205,5,5,1962,1962,0.0,3,3,3,925,3,999,3,3,6,0,0,1962,1,1,300,150,5,2006,134500,0,1,0,1,1,0,2.0,1,1,1,1.0,3,False,False,False,False,False,True,False,False,False,False
535478070,74.0,7400,7,6,1962,1962,0.0,3,3,1,1045,4,1045,3,3,6,0,0,1962,1,2,528,0,3,2006,120000,0,1,0,0,0,0,2.0,0,1,0,1.0,2,False,False,False,False,False,True,False,False,False,False
535478090,70.0,7000,5,6,1962,1962,0.0,3,3,1,864,4,864,3,3,5,0,0,1962,1,1,336,0,2,2006,105000,0,1,0,1,1,0,1.5,0,1,0,1.0,3,False,False,False,False,False,True,False,False,False,False
535478110,70.0,7000,5,5,1962,1962,0.0,3,3,3,1025,3,1025,3,3,6,0,0,1962,0,0,0,96,3,2006,124000,0,1,0,0,1,0,2.0,1,1,0,1.0,5,False,False,False,False,False,True,False,False,False,False
902100110,62.0,9856,5,8,1900,2005,0.0,4,2,1,716,5,2014,5,3,8,0,0,2005,1,2,624,0,6,2006,169000,0,0,1,0,0,0,2.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902101050,60.0,9600,5,6,1948,1950,264.0,3,3,1,1212,4,1668,3,3,6,0,0,1948,1,1,240,0,5,2006,135000,0,1,0,0,1,0,2.0,1,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
902103090,60.0,5520,4,6,1920,1980,0.0,3,3,1,1147,3,1657,4,2,9,1,3,1980,1,1,162,0,7,2006,111500,0,0,1,0,0,0,1.0,0,2,0,1.5,2,False,False,False,False,False,False,False,True,False,False
902104020,60.0,9600,6,8,1900,2004,0.0,3,3,1,780,5,1416,3,4,7,0,0,2004,1,2,400,0,6,2006,156500,0,0,0,0,1,0,1.5,1,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
902106090,58.0,6451,7,7,1900,1970,0.0,3,3,1,712,4,1428,4,3,7,0,0,1970,3,2,576,264,5,2006,139900,0,0,0,0,1,0,2.0,1,2,0,2.0,4,False,False,False,False,False,False,False,True,False,False
902108060,66.0,3960,7,8,1930,1950,0.0,3,3,1,502,3,1004,2,4,5,1,1,1930,1,1,200,280,7,2006,105000,0,0,0,0,1,0,1.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902109010,70.0,5684,6,8,1930,2005,0.0,3,3,1,813,5,813,2,4,5,0,0,2005,1,1,270,0,6,2006,110000,0,0,0,0,1,0,1.0,1,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
902110120,56.0,7745,4,6,1900,1950,0.0,4,3,1,938,4,1951,4,2,9,0,0,1900,1,2,576,0,4,2006,111500,0,0,1,0,1,0,2.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902111010,50.0,5633,5,7,1925,1950,0.0,3,3,1,844,3,844,2,3,5,0,0,1925,1,1,216,50,7,2006,111500,0,0,0,0,1,0,1.0,1,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
902134060,42.0,7614,3,5,1905,1950,0.0,3,3,2,738,4,1376,2,3,7,0,0,1905,1,1,216,0,3,2006,96900,0,0,0,0,1,0,1.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902204060,50.0,6000,5,7,1955,1955,0.0,3,3,3,960,3,960,3,3,5,0,0,1955,1,2,576,0,6,2006,135500,0,1,0,0,1,0,2.0,0,2,0,1.0,6,False,False,False,False,False,False,False,True,False,False
902206020,52.0,7830,3,5,1921,1950,0.0,3,2,1,492,3,492,1,3,3,0,0,1921,1,1,200,0,6,2006,61500,0,0,0,0,1,0,2.0,1,2,0,1.0,2,False,False,False,False,False,False,False,True,False,False
902206090,56.0,9576,6,7,1945,1950,0.0,3,2,1,770,3,1182,3,3,5,0,0,1945,1,1,378,0,5,2006,120000,0,1,0,0,1,1,1.5,0,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
902207080,49.0,5820,3,8,1955,2005,0.0,3,3,1,1162,5,1163,3,3,6,0,0,2005,1,1,220,142,7,2006,126175,0,1,0,1,1,1,2.0,1,2,0,1.0,5,False,False,False,False,False,False,False,True,False,False
902207110,48.0,5747,3,4,1920,1950,0.0,3,3,1,798,4,840,2,2,5,0,0,1920,1,1,250,112,6,2006,64000,0,0,1,0,1,0,1.0,0,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
902301120,69.0,9142,6,8,1910,1950,0.0,3,2,1,1020,4,1928,4,2,9,0,0,1910,1,1,440,0,4,2006,137000,0,0,0,0,1,0,2.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902305090,60.0,9600,4,2,1900,1950,0.0,3,3,1,1095,2,1774,4,3,8,0,0,1900,1,3,779,0,5,2006,87000,0,0,0,1,1,0,3.0,1,2,0,2.0,1,False,False,False,False,False,False,False,True,False,False
902325100,70.0,6300,7,6,1910,2005,0.0,3,3,1,1226,5,2104,5,3,9,0,0,2005,1,2,432,0,7,2006,155000,0,0,0,0,0,0,2.0,1,2,0,2.5,1,False,False,False,False,False,False,False,True,False,False
902325160,63.0,5000,5,4,1900,1950,0.0,3,3,1,540,4,1440,3,3,6,0,0,1900,1,1,352,0,4,2006,79000,0,0,0,1,0,0,1.0,1,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
902328100,65.0,8850,7,6,1916,1950,0.0,3,3,1,815,5,1690,3,3,7,1,4,1916,1,1,225,0,7,2006,144000,0,0,0,0,0,0,1.0,1,2,1,2.5,1,False,False,False,False,False,False,False,True,False,False
902400110,90.0,22950,10,9,1892,1993,0.0,4,3,2,1107,5,3608,4,5,12,2,3,1993,1,3,840,0,6,2006,475000,0,0,0,0,1,0,2.5,1,2,2,2.5,1,False,False,False,False,False,False,False,True,False,False
902406030,65.0,9750,5,5,1958,1958,0.0,3,3,1,960,5,960,3,3,5,0,0,1958,1,2,624,0,7,2006,125000,0,1,0,0,1,0,1.0,0,2,0,1.0,1,False,False,False,False,False,False,False,True,False,False
903206160,69.0,11737,6,7,1924,1996,0.0,3,3,1,848,3,1827,2,3,9,1,4,1996,1,1,240,27,5,2006,202500,0,0,0,0,1,0,1.0,1,1,1,2.0,1,True,False,False,False,False,False,False,False,False,False
903229040,65.0,7800,5,7,1939,1950,0.0,3,4,2,793,3,1118,3,3,5,1,4,1939,1,2,410,0,5,2006,119900,0,1,0,0,1,0,2.0,1,2,0,1.5,4,False,False,False,False,False,False,False,True,False,False
903231190,68.0,6240,5,4,1936,1950,0.0,3,4,1,896,4,1344,3,3,7,0,0,1936,1,1,240,200,4,2006,115000,0,0,0,0,1,0,1.0,1,2,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903232170,52.0,6240,4,5,1947,1950,0.0,3,0,0,0,4,912,2,3,3,0,0,1947,0,0,0,0,7,2006,80500,0,0,0,0,1,0,1.0,0,2,0,1.5,0,True,False,False,False,False,False,False,False,False,False
903233220,51.0,6120,5,7,1930,1984,0.0,3,3,1,741,4,1324,3,4,7,0,0,1984,1,1,180,0,2,2006,110000,0,0,0,0,1,0,1.0,1,2,0,1.5,1,True,False,False,False,False,False,False,False,False,False
903234030,50.0,6000,6,6,1925,1980,0.0,3,3,1,1103,4,1103,2,4,5,1,4,1980,1,2,440,166,7,2006,110500,0,0,0,0,1,0,1.0,1,2,0,1.0,3,False,False,False,False,False,False,False,True,False,False
903235020,50.0,6000,5,7,1921,1950,0.0,3,3,1,616,4,616,2,3,4,0,0,1921,1,1,205,0,6,2006,89000,0,1,0,0,1,0,1.0,1,2,0,1.0,2,True,False,False,False,False,False,False,False,False,False
903400030,50.0,11672,5,5,1925,1950,0.0,3,3,1,816,3,816,2,3,4,0,0,1925,1,1,210,168,7,2006,109000,0,0,0,0,1,0,1.0,1,1,2,1.0,1,True,False,False,False,False,False,False,False,False,False
903425340,60.0,9873,4,5,1970,1970,160.0,3,3,3,960,3,960,3,3,6,0,0,1970,1,2,576,0,5,2006,129000,1,1,0,0,1,0,2.0,1,1,0,1.0,5,True,False,False,False,False,False,False,False,False,False
903430090,59.0,5310,6,8,1910,2003,0.0,3,3,1,485,4,1635,2,4,5,0,0,2003,1,1,255,394,6,2006,117000,0,1,0,1,0,1,1.0,0,2,0,1.5,1,False,False,False,False,False,False,False,True,False,False
903430130,153.0,4118,4,4,1941,1950,0.0,3,3,1,693,2,693,2,2,4,0,0,1941,0,0,0,0,3,2006,52500,0,1,0,0,0,0,1.0,1,2,1,1.0,1,False,False,False,False,False,False,False,True,False,False
903452090,60.0,7518,5,8,1910,2004,0.0,2,2,1,396,4,1330,3,3,7,0,0,2004,1,1,390,0,7,2006,116500,0,0,0,0,0,0,1.0,1,2,0,2.0,1,False,False,False,False,False,False,False,False,False,False
